,Unnamed: 0.1,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Country,Region,CategoryID,CategoryName,pub_month,pub_week,pub_day,pub_weekday,views_per_sub,likes_per_sub
229,229,933,7344,7345,4095,391991,11067,637,670000,46,23,25,2,10,42,16,3,0.5850603208054913,0.0165178857942003
230,230,628,282,7590,3302,5615840,47754,262,1520000,48,25,24,3,10,42,15,2,3.694629148270297,0.0314170845940232
231,231,6759,6649,3608,6335,1147926,11381,120,2610000,67,12,2,6,10,42,18,5,0.4398182222918688,0.0043605347277644
232,232,6070,1308,4411,2249,10945096,125283,151,141000,91,28,1,8,10,42,14,1,77.62424379968937,0.8885256132935228
233,233,7780,5328,5677,2626,25959030,110396,539,34900,91,36,26,5,10,42,14,1,743.7904358041317,3.163118535285522
234,234,3339,1737,5030,3217,31227,4170,743,100000,77,38,20,0,10,42,15,2,0.3122668773312267,0.0416995830041699
235,235,7671,3040,1436,7744,210702,3932,63,307000,67,36,26,5,10,42,19,6,0.6863234973175983,0.0128077758704369
236,236,8256,1192,1150,269,1532440,7516,560,349000,77,38,10,7,10,40,4,5,4.390932977269406,0.021535754911877
237,237,6813,6851,4402,2009,43172233,0,194,743000,42,35,24,3,10,42,14,1,58.10521520159462,0.0
238,238,2502,4281,5341,2195,16359846,0,32,3660000,67,21,23,10,10,42,14,1,4.469902057403809,0.0
239,239,8261,1674,4783,6590,123820,14097,549,351000,3,11,25,2,10,42,18,5,0.3527625277420862,0.0401622787399466
240,240,1182,6943,4299,6195,1739475,14942,72,1350000,7,3,1,8,10,42,18,5,1.2884990455562626,0.0110681399495259
241,241,4429,2008,5671,1347,2142003,18612,151,394000,67,16,2,6,10,41,12,6,5.436542039233403,0.0472384587856376
242,242,5408,5629,3328,5040,5539952,58312,49,197000,39,19,26,5,10,42,17,4,28.121441007913667,0.295998497469556
243,243,3526,5423,1536,7069,56363,619,344,35400,64,30,25,2,10,42,19,6,1.592130165814525,0.0174853817688765
244,244,1282,6145,4182,2155,4468339,81433,1148,850000,22,39,24,3,10,42,14,1,5.256863227219733,0.0958034167018627
245,245,3634,2710,887,7990,95893,595,0,4380000,42,24,25,2,10,42,19,6,0.0218933739969465,0.0001358447178436
246,246,413,3849,6167,2287,40257483,793537,0,210000,91,26,26,5,10,42,14,1,191.70138713625167,3.7787296250970233
247,247,2698,6165,2819,825,5013190,72968,152,33600,50,39,1,8,10,41,10,4,149.19764292729383,2.171602035653701
248,248,7270,4337,5134,2790,243239,3944,140,18400,93,48,25,2,10,42,15,2,13.218792456931688,0.214336177381664
249,249,912,6312,4027,19,1402848,7240,252,340000,41,20,10,7,9,38,18,3,4.126011394084135,0.0212940550174852
250,250,6698,4341,5367,1478,10205880,272635,920,11300,28,47,26,5,10,41,12,6,903.0953013007698,24.124856207415277
251,251,3310,7022,3884,7295,520883,3457,15,3960000,67,43,17,9,10,42,19,6,0.1315360778949298,0.0008729795775304
252,252,2009,7137,3614,2663,415125,10968,618,524000,85,43,17,9,10,42,14,1,0.7922217705691401,0.0209312577647752
253,253,2987,5991,6555,1560,3384625,34124,602,2310000,79,39,1,8,10,42,13,0,1.4652049934177518,0.0147722879773645
254,254,2661,5621,5360,4093,2002555,16531,75,348000,67,34,1,8,10,42,16,3,5.754451855023405,0.0475027370611004
255,255,747,3274,66,821,697493,18008,662,2220000,77,38,1,8,10,41,10,4,0.3141858945108583,0.0081117080577891
256,256,3405,4539,3082,2349,2371174,25559,345,3850000,67,28,20,0,10,42,14,1,0.6158891906781323,0.0066386995743637
257,257,2481,106,710,3550,2525251,53997,81,21900,67,5,1,8,10,42,16,3,115.30299986301996,2.465503858271312
258,258,444,7459,6897,8170,55730,4053,235,2620000,46,23,20,0,10,43,20,0,0.0212709842477159,0.0015469459744481
259,259,5556,688,557,311,427142,13405,718,588000,67,18,10,7,10,40,5,6,0.7264307373626916,0.022797580276224
260,260,411,2401,1632,2520,72262,462,173,559000,82,42,17,9,10,42,14,1,0.1292698939715671,0.0008264743712444
261,261,8022,3024,3384,3574,5368585,25924,85,11100,39,19,23,10,10,42,16,3,483.612737591208,2.335285109449599
262,262,5374,538,3468,726,1132076,39740,2891,24600000,39,28,20,0,10,41,10,4,0.0460193477227907,0.0016154470888029
263,263,17,6511,3173,2172,573026,9561,181,557000,27,12,25,2,10,42,14,1,1.0287701458345675,0.0171651397394259
264,264,2233,7230,4368,5398,21387,2280,243,120000,3,1,25,2,10,42,17,4,0.1782235148040433,0.0189998416679861
265,265,5149,5052,2728,1980,2943087,20503,1131,9600000,86,44,1,8,10,42,13,0,0.3065715305654655,0.0021357289441949
266,266,2882,5468,250,7202,100482,8349,548,2490000,73,36,20,0,10,42,19,6,0.0403542006609635,0.0033530107016021
267,267,1060,2733,5833,6645,57329,1398,41,33500,86,44,22,1,10,42,18,5,1.7112623503776008,0.0417300976090265
268,268,364,6135,6394,2245,165360,7357,609,506000,79,39,22,1,10,42,14,1,0.3267977731269306,0.0145394969575158
269,269,6368,4346,3112,5516,8714744,282793,5405,1440000,31,2,1,8,10,42,17,4,6.051901352846283,0.1963838914000754
270,270,1731,5204,2220,5781,137483,1357,50,1100000,71,34,20,0,10,42,18,5,0.1249844318323347,0.0012336352421497
271,271,4487,6874,6077,3357,539922,11457,54,185000,7,3,17,9,10,42,15,2,2.918481521721504,0.0619293949762433
272,272,1291,5068,5561,3413,16816,1339,94,487000,28,13,22,1,10,42,15,2,0.0345297032244287,0.0027494810072258
273,273,7286,4234,3676,5368,4337591,95608,793,5350000,28,0,24,3,10,42,17,4,0.8107645213524259,0.0178706508652989
274,274,1803,5734,645,3988,2742353,75096,622,526000,67,33,17,9,10,42,16,3,5.213588947549529,0.142767789414849
275,275,7986,2024,2174,3321,555426,15951,690,512000,30,4,10,7,10,42,15,2,1.0848142874720947,0.0311542360268827
276,276,3527,1109,3842,2157,311110,1985,265,16800,93,48,25,2,10,42,14,1,18.517350157728707,0.1181477293018272
277,277,596,6232,6549,7189,181352,22839,1526,641000,41,20,25,2,10,42,19,6,0.2829199954446248,0.0356302096252579
278,278,7144,1588,3299,2891,85954,1881,71,263000,67,18,17,9,10,42,15,2,0.3268200501138779,0.0071520640605929
279,279,21,3335,4195,1702,4033506,28854,101,449000,67,48,1,8,10,42,13,0,8.983289569510982,0.0642626631121088
280,280,3237,2769,2515,838,372803,8165,57,29300,21,10,23,10,10,41,10,4,12.72321763762329,0.2786594314187229
281,281,8002,3542,2833,5203,33665,1845,141,89500,77,38,20,0,10,42,17,4,0.3761410487033664,0.0206142948123484
282,282,2822,312,1170,2303,514157,0,8,37000,44,22,2,6,10,42,14,1,13.895759574065568,0.0
283,283,3123,3318,3296,7771,1212396,10708,310,41800,91,29,17,9,10,42,19,6,29.00399511973398,0.2561661204277409
284,284,4121,369,1876,7689,404251,13121,2201,7740000,67,6,20,0,10,42,19,6,0.0522288046216014,0.0016952194192222
285,285,3580,2731,3164,4027,6265609,41514,148,306000,93,48,17,9,10,42,16,3,20.475779490916697,0.1356662233129957
286,286,2429,931,5401,3030,1167412,6120,4,230000,93,48,17,9,10,42,15,2,5.075682279642263,0.0266085799626958
287,287,6369,7092,3440,2243,2768567,49789,107,92500,85,43,24,3,10,42,14,1,29.93013048507584,0.5382536405011837
288,288,6028,8378,4798,2737,7461227,69489,127,2670000,42,21,1,8,10,42,15,2,2.7944659945820245,0.0260258329491262
289,289,6074,8133,6763,6009,707041,0,13,99400,27,12,26,5,10,42,18,5,7.113016971660245,0.0
290,290,6191,1457,1783,177,4785431,14831,184,2920000,67,3,10,7,10,40,1,2,1.6388456716281947,0.0050791078496206
291,291,6612,5588,1639,688,14257017,70103,142,20800,71,43,1,8,10,41,10,4,685.4005576654969,3.3701745108408248
292,292,4676,550,1718,3125,191611,25233,4296,636000,30,14,25,2,10,42,15,2,0.3012746835303718,0.039674465920651
293,293,6637,7287,3643,5300,1202014,29482,49,34300,30,14,26,5,10,42,17,4,35.04311827643509,0.8595084691408413
294,294,7229,3584,3748,4957,797163,10469,62,93100,73,36,17,9,10,42,17,4,8.562346269105594,0.1124477717747392
295,295,16,1495,1879,3735,2571865,19914,24,138000,67,48,26,5,10,42,16,3,18.6365678509576,0.1443033021499844
296,296,4547,2179,4179,5446,2580312,82301,87,205000,60,8,1,8,10,42,17,4,12.58682640572485,0.4014663343105643
297,297,4794,3399,345,1476,36791083,418461,6718,55000000,84,33,1,8,10,41,12,6,0.6689287696558406,0.0076083816798476
298,298,3493,1573,1535,5322,63709,1125,56,35500,22,16,10,7,10,42,17,4,1.7945691670657165,0.0316892481901918
299,299,4403,3735,4618,4005,688505,10340,57,279000,44,22,17,9,10,42,16,3,2.46775101164512,0.0370607990652363
300,300,3604,5580,7314,3846,738823,22514,135,50100,87,45,24,3,10,42,16,3,14.7466717231193,0.4493722680186024
301,301,5974,5559,2113,1759,2703015,16400,113,39100,42,12,28,4,10,42,13,0,69.12905040791796,0.419426613130099
302,302,1518,7331,5616,7946,36912,772,16,50800,46,23,20,0,10,42,19,6,0.7265998700812976,0.0151965512489911
303,303,8238,7091,5997,8025,815302,27957,76,43500,85,43,26,5,10,43,20,0,18.742143858761867,0.6426748810372175
304,304,8409,5514,1967,4599,2672494,44247,275,40800,2,33,17,9,10,42,17,4,65.50069851229136,1.0844587142471998
305,305,5334,192,6691,5672,699426,7043,1,13600,67,12,1,8,10,42,17,4,51.424601132269686,0.5178295713550474
306,306,467,3819,126,6307,2601143,36574,172,2380000,42,40,25,2,10,42,18,5,1.0929167676820304,0.0153672204339409
307,307,1971,597,5658,6242,2468571,43405,7299,11500000,93,48,24,3,10,42,18,5,0.2146583291601453,0.0037743474978828
308,308,7740,4606,2194,5767,521634,37403,1330,1730000,91,8,25,2,10,42,18,5,0.3015223690622144,0.0216202187166365
309,309,8194,5702,360,7858,55947,4792,488,899000,91,6,22,1,10,42,19,6,0.0622324113098873,0.0053303611453157
310,310,183,4719,4076,7700,8831353,112197,350,154000,91,2,2,6,10,42,19,6,57.34607567483328,0.7285472172258621
311,311,5249,1635,3109,570,96077127,477809,288,6490000,60,40,26,5,10,41,9,3,14.803869367662656,0.0736223307207502
312,312,5236,4587,5751,2480,73438,7105,125,784000,21,10,20,0,10,42,14,1,0.0936707988892871,0.0090624884407035
313,313,4355,3672,243,4458,220709,2543,140,126000,62,29,17,9,10,42,16,3,1.7516448282156492,0.0201823795049245
314,314,6927,3551,6115,7783,21833,670,59,301000,96,49,25,2,10,42,19,6,0.0725346427420507,0.0022259062262251
315,315,375,3028,3329,3246,68093,0,183,49100,16,8,10,7,10,42,15,2,1.386794566302112,0.0
316,316,7046,845,3392,4590,2592666,89716,396,3940000,91,2,2,6,10,42,17,4,0.6580368888231246,0.0227705525963064
317,317,4493,6010,6443,4801,1087060,18451,289,462000,79,39,17,9,10,42,17,4,2.3529386300029653,0.0399371429931969
318,318,8110,8244,5703,7902,140012,10442,138,2390000,86,44,20,0,10,42,19,6,0.0585824022667772,0.0043690358288553
319,319,8049,6660,274,5289,327754,4522,127,1320000,67,20,20,0,10,42,17,4,0.2482982967437146,0.0034257549804886
320,320,1168,3689,4517,30,1281690,23995,1412,812000,61,28,10,7,9,38,19,4,1.578434016706876,0.0295504562186499
321,321,2834,8,4341,8078,35241,794,401,721000,18,9,25,2,10,43,20,0,0.0488778795036345,0.0011012467389088
322,322,6781,389,4776,6404,153453,6055,26,25900,67,18,1,8,10,42,18,5,5.924597505887804,0.2337747577313617
323,323,5089,5811,4197,919,110912,968,26,54100,93,48,28,4,10,41,11,5,2.050091495536127,0.0178924603981442
324,324,1385,1717,6120,350,1871075,56682,85,441000,91,6,28,4,10,41,6,0,4.242790832673848,0.1285303207929233
325,325,3449,3875,3621,619,126658,1196,8,435000,21,10,28,4,10,41,9,3,0.2911671467421914,0.0027494189668529
326,326,6686,1,18,8087,95388,6871,444,93600,57,26,25,2,10,43,20,0,1.019091676370979,0.0734073353917159
327,327,3305,499,4097,4611,6602076,40400,5,2070000,67,19,24,3,10,42,17,4,3.1894071548757705,0.0195168987841068
328,328,4962,3931,5612,3511,17606678,0,338,2250000,12,33,17,9,10,42,15,2,7.825186744361447,0.0
329,329,5229,6758,217,5246,896531,20313,109,537000,57,26,23,10,10,42,17,4,1.669514581909531,0.0378267452015918
330,330,7372,5287,1513,5761,722355,12857,2515,12900000,4,2,20,0,10,42,18,5,0.0559965072870924,0.0009966665894056
331,331,7303,8377,6504,3172,1891696,42721,414,49200,79,39,28,4,10,42,15,2,38.44832422105242,0.8682953598504095
332,332,2504,8101,7522,2972,2272290,29099,1633,101000,48,25,26,5,10,42,15,2,22.49769804259364,0.2881060583558578
333,333,5512,2139,6275,4173,4020975,217328,501,184000,7,47,1,8,10,42,16,3,21.853006233661773,1.1811240156303495
334,334,5777,2540,2400,3437,20947280,843050,1319,2070000,91,2,26,5,10,42,15,2,10.119454048572925,0.4072703346520122
335,335,7897,3250,3793,7149,63542,4455,482,2590000,73,39,20,0,10,42,19,6,0.0245335812611655,0.0017200765559549
336,336,2746,1205,2304,2028,7305606,271552,707,12700,67,0,1,8,10,42,14,1,575.1992756475868,21.38036375088576
337,337,2985,6881,2527,2812,1163951,15098,26,2150000,7,3,25,2,10,42,15,2,0.5413723063384621,0.0070223223151989
338,338,5190,549,2508,1121,855380,8757,475,858000,63,27,25,2,10,41,12,6,0.9969452250055651,0.0102062818108603
339,339,3817,4528,3298,3252,116272,2427,88,50400,38,18,17,9,10,42,15,2,2.30693835439773,0.0481538064720938
340,340,5020,4060,1791,858,34823000,272269,118,1000000,67,12,2,6,10,41,10,4,34.822965177034824,0.2722687277312722
341,341,4669,7066,975,7208,60491,2100,234,601000,85,43,20,0,10,42,19,6,0.1006504148911565,0.0034941705587844
342,342,3156,6323,3876,2931,501165,7095,297,357000,41,20,23,10,10,42,15,2,1.4038195971439855,0.0198738939106613
343,343,4408,4789,5342,943,26027386,829581,2058,47900,73,28,23,10,10,41,11,5,543.3578839690194,17.318657230537983
344,344,2962,6257,1848,7685,26200,2549,209,860000,50,39,20,0,10,42,19,6,0.0304650808545571,0.0029639500419185
345,345,1852,6301,6461,6049,46400,2583,165,267000,79,39,22,1,10,42,18,5,0.1737821206662147,0.0096741210707076
346,346,2476,2539,4968,4958,97613,916,87,50500,81,41,17,9,10,42,17,4,1.9328924179719211,0.0181382546880259
347,347,4778,2632,6310,2565,216603,9970,106,33000,21,10,23,10,10,42,14,1,6.563528377927941,0.3021120572103876
348,348,4222,6784,4655,7246,235546,26340,716,2600000,80,12,20,0,10,42,19,6,0.0905945805405459,0.010130765334321
349,349,4317,6858,3707,5229,263843,4356,100,38200,91,3,25,2,10,42,17,4,6.906704012983953,0.1140284285751681
350,350,884,3026,892,3443,28515,506,335,10100,2,0,25,2,10,42,15,2,2.822987822987823,0.05009405009405
351,351,7173,2457,1509,5718,287625,2477,52,568000,28,16,17,9,10,42,17,4,0.5063811507374106,0.0043609078153031
352,352,8371,8156,3252,3104,26306397,0,220,1390000,42,35,23,10,10,42,15,2,18.92545185219291,0.0
353,353,399,8201,5543,2047,3290364,0,23,169000,42,35,28,4,10,42,14,1,19.469494263347556,0.0
354,354,432,6634,5147,6117,130620,14282,480,468000,27,12,20,0,10,42,18,5,0.2791019677308382,0.0305170288097675
355,355,1502,5662,5310,3678,2778539,25497,158,12300000,42,21,25,2,10,42,16,3,0.2258974613091494,0.0020729266607376
356,356,8056,7517,7122,6338,103800,2597,290,664000,87,42,25,2,10,42,18,5,0.1563250657755033,0.0039111386880441
357,357,544,131,4566,1510,852837,9929,36,15300,67,22,23,10,10,42,13,0,55.73733742892622,0.6489118358277237
358,358,1824,3916,5040,7434,137088,7709,73,1960000,12,5,28,4,10,42,19,6,0.0699428214577441,0.0039331612585911
359,359,6800,6886,1948,2390,11332215,65318,27,52100,7,3,1,8,10,42,14,1,217.50475038866816,1.2536803516247288
360,360,3164,7185,7543,3758,4101596,77534,3411,278000,67,25,26,5,10,42,16,3,14.753889374498652,0.2788982773443261
361,361,5064,7309,6890,6929,1101265,20380,271,328000,46,23,1,8,10,42,19,6,3.357505007606684,0.0621339569086679
362,362,2900,5968,6440,3113,815394,18316,319,6140000,67,39,25,2,10,42,15,2,0.132800304104185,0.0029830614034101
363,363,8310,8278,4052,7300,1735524,16709,27,2590000,85,43,23,10,10,42,19,6,0.6700862277659352,0.006451348860483
364,364,257,7097,6863,1252,3598055,92123,77,135000,67,43,23,10,10,41,12,6,26.652061836578987,0.6823875378700899
365,365,2185,7602,146,2748,561661,18376,11,74500,46,23,2,6,10,42,15,2,7.538972631239849,0.2466544073233916
366,366,2187,6624,6795,8067,115749,9125,1271,528000,67,26,25,2,10,43,20,0,0.2192211757174702,0.0172821642383253
367,367,8122,2858,2965,4536,78860,2694,199,9,67,13,10,7,10,42,16,3,7886.0,269.4
368,368,7995,1664,1007,6579,182056,1461,812,4000000,31,15,25,2,10,42,18,5,0.0455139886215028,0.0003652499086875
369,369,477,5859,5374,6043,26090,1937,82,173000,34,16,2,6,10,42,18,5,0.1508083768301917,0.0111964670724446
370,370,740,3482,5714,6268,943414,8786,195,138000,67,48,1,8,10,42,18,5,6.836283795044963,0.0636662053173527
371,371,6264,1382,2921,6725,1923063,22336,18,309000,28,33,2,6,10,42,18,5,6.223484713641703,0.0722845557134119
372,372,4346,2708,2846,6333,486105,31738,1172,721000,30,7,20,0,10,42,18,5,0.6742084962434172,0.0440193564225292
373,373,6087,3144,768,4751,66983,1961,564,357000,91,6,25,2,10,42,17,4,0.1876269254147747,0.0054929818123758
374,374,994,5211,3668,5156,4404614,175955,330,16300,67,6,1,8,10,42,17,4,270.20514078890864,10.794123059934972
375,375,1529,2678,1778,7421,80013,484,7,14300,83,10,1,8,10,42,19,6,5.594923431927837,0.0338437871477519
376,376,6558,6335,771,1357,181048,4502,114,257000,67,20,17,9,10,41,12,6,0.7044641849642609,0.0175174415663752
377,377,2776,39,6644,6567,110107,2264,1515,312000,27,12,25,2,10,42,18,5,0.3529059201733328,0.0072563869987596
378,378,4563,3133,1902,4155,4798825,103039,151,443000,67,16,17,9,10,42,16,3,10.83253762406857,0.2325931544172586
379,379,6568,7624,7146,3081,22794714,108597,11,962000,91,34,23,10,10,42,15,2,23.69510426704338,0.1128865770409802
380,380,1238,8360,2126,1912,361841,9155,1457,323000,72,35,25,2,10,42,13,0,1.1202473057358957,0.0283435654997972
381,381,1750,158,4682,6616,2324392,64764,225,59600,67,8,26,5,10,42,18,5,38.999211422627134,1.0866260633210851
382,382,1978,2504,4271,50,5402285,5956,75,10300000,42,21,2,6,9,39,22,0,0.5244936383986759,0.0005782523710434
383,383,1402,3722,1188,2175,738430,12436,367,42900,73,36,17,9,10,42,14,1,17.21241929092562,0.2898766928509825
384,384,942,2615,2663,6440,95669,215,2,1470000,47,24,25,2,10,42,18,5,0.0650809081082257,0.0001462584039058
385,385,2166,3170,5101,2246,28558824,342970,7206,14500000,42,21,10,7,10,42,14,1,1.969573933132832,0.0236531018170274
386,386,3099,4107,6080,1019,8248406,98613,252,23300,93,18,17,9,10,41,11,5,353.9936483412729,4.2321359598300505
387,387,7224,8309,5350,1544,5424359,0,44,40300,42,3,2,6,10,42,13,0,134.5961390536215,0.0
388,388,2277,7763,7302,7698,346455,7081,190,615000,36,17,26,5,10,42,19,6,0.5633405474137441,0.0115138024165814
389,389,7070,460,4861,7591,269592,2823,67,14000,31,15,17,9,10,42,19,6,19.25519605742447,0.2016284551103492
390,390,1052,7862,7325,4819,147167,2062,292,12100,87,17,17,9,10,42,17,4,12.161556896124289,0.1703991405668952
391,391,6333,3111,1205,2800,144929,2197,1412,371000,71,34,25,2,10,42,15,2,0.3906431519052509,0.0059218169223263
392,392,2938,2465,3705,5152,773120,5449,2171,938000,71,34,25,2,10,42,17,4,0.8242208697005654,0.00580916225036
393,393,4393,628,2129,4142,1981092,21636,101,245000,86,44,17,9,10,42,16,3,8.086056791604932,0.0883098436332913
394,394,111,4629,963,335,32068693,431719,0,301000,67,19,1,8,10,41,6,0,106.54015435164668,1.434277626984628
395,395,8458,2479,1014,2168,37255853,238046,200,889000,42,35,1,8,10,42,14,1,41.90754903537791,0.2677679777638045
396,396,7702,333,5724,6039,331489,49900,7315,257000,67,26,20,0,10,42,18,5,1.2898354481110967,0.1941626686277485
397,397,3367,1909,2103,3518,86061,2925,391,373000,16,8,10,7,10,42,16,3,0.2307259229868016,0.0078418020327023
398,398,2423,2254,1788,3665,3609417,0,123,46900,7,3,26,5,10,42,16,3,76.95820984627194,0.0
399,399,4570,3563,581,4548,285731,11941,3534,4600000,12,37,25,2,10,42,16,3,0.0621154212792562,0.002595869000898
400,400,939,214,3403,3799,1301713,19174,858,5950000,42,21,25,2,10,42,16,3,0.2187752573486962,0.0032225204668032
401,401,5593,3396,2416,6334,308217,18834,1744,14500000,28,13,20,0,10,42,18,5,0.0212563433616314,0.001298896462145
402,402,1543,187,3979,2605,608988,11066,48,314000,57,26,1,8,10,42,14,1,1.9394460527195772,0.0352419259811274
403,403,6551,3380,1406,1732,9344334,58620,16,11800,67,19,1,8,10,42,13,0,791.8256079993221,4.967375646131684
404,404,7635,4298,3529,349,21641826,867339,2357,83300,91,49,24,3,10,41,6,0,259.802715453596,10.412107897864372
405,405,3321,4228,3076,6432,74084,0,2,124000,94,49,20,0,10,42,18,5,0.597446794783913,0.0
406,406,343,2095,3672,6665,2470940,26105,318,36500,8,14,17,9,10,42,18,5,67.69513164022904,0.7151858853182105
407,407,4580,6638,1843,1509,10209246,96935,146,32800,67,40,1,8,10,42,13,0,311.24801073138013,2.955245266912594
408,408,6420,2968,1838,7077,419950,61714,815,908000,91,21,20,0,10,42,19,6,0.4624994906393275,0.0679668854990247
